TAX_YEAR,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,CAT,REG,ITEM,VAC,PROPERTY_CLASS_CODE_OIC,PROPERTY_CLASS_DESCRIPTION,PROPERTY_TAX_LEVY_DESCRIPTION,TAX_RATE
2014,769,Alberni Rural,BV,18,O,D,2,Utilities,ENGLISHMAN RIVER WTR,0.1659
2014,769,Alberni Rural,BV,18,O,D,3,Supportive Housing,ENGLISHMAN RIVER WTR,0.0474
2014,769,Alberni Rural,BV,18,O,D,4,Major Industry,ENGLISHMAN RIVER WTR,0.1612
2014,769,Alberni Rural,BV,18,O,D,5,Light Industry,ENGLISHMAN RIVER WTR,0.1612
2014,769,Alberni Rural,BV,18,O,D,6,Business and Other,ENGLISHMAN RIVER WTR,0.1161
2014,769,Alberni Rural,BV,18,O,D,7,Managed Forest Land,ENGLISHMAN RIVER WTR,0.1422
2014,769,Alberni Rural,BV,18,O,D,8,Recreation/Non-Profit,ENGLISHMAN RIVER WTR,0.0474
2014,769,Alberni Rural,BV,18,O,D,9,Farm,ENGLISHMAN RIVER WTR,0.0474
2014,769,Alberni Rural,BV,18,Q,D,1,Residential,NANOOSE FIRE PROT,0.3257
2014,769,Alberni Rural,BV,18,Q,D,2,Utilities,NANOOSE FIRE PROT,1.14
2014,769,Alberni Rural,BV,18,Q,D,3,Supportive Housing,NANOOSE FIRE PROT,0.3257
2014,769,Alberni Rural,BV,18,Q,D,4,Major Industry,NANOOSE FIRE PROT,1.1074
2014,769,Alberni Rural,BV,18,Q,D,5,Light Industry,NANOOSE FIRE PROT,1.1074
2014,769,Alberni Rural,BV,18,Q,D,6,Business and Other,NANOOSE FIRE PROT,0.798
2014,769,Alberni Rural,BV,18,Q,D,7,Managed Forest Land,NANOOSE FIRE PROT,0.9771
2014,769,Alberni Rural,BV,18,Q,D,8,Recreation/Non-Profit,NANOOSE FIRE PROT,0.3257
2014,769,Alberni Rural,BV,18,Q,D,9,Farm,NANOOSE FIRE PROT,0.3257
2014,769,Alberni Rural,BV,18,R,D,1,Residential,PARKSVILLE FIRE PROT,0.43
2014,769,Alberni Rural,BV,18,R,D,2,Utilities,PARKSVILLE FIRE PROT,1.505
2014,769,Alberni Rural,BV,18,R,D,3,Supportive Housing,PARKSVILLE FIRE PROT,0.43
2014,769,Alberni Rural,BV,18,R,D,4,Major Industry,PARKSVILLE FIRE PROT,1.462
2014,769,Alberni Rural,BV,18,R,D,5,Light Industry,PARKSVILLE FIRE PROT,1.462
2014,769,Alberni Rural,BV,18,R,D,6,Business and Other,PARKSVILLE FIRE PROT,1.0535
2014,769,Alberni Rural,BV,18,R,D,7,Managed Forest Land,PARKSVILLE FIRE PROT,1.29
2014,769,Alberni Rural,BV,18,R,D,8,Recreation/Non-Profit,PARKSVILLE FIRE PROT,0.43
2014,769,Alberni Rural,BV,18,R,D,9,Farm,PARKSVILLE FIRE PROT,0.43
2014,769,Alberni Rural,BV,18,S,D,1,Residential,DASHWOOD FIRE PROT,1.0413
2014,769,Alberni Rural,BV,18,S,D,2,Utilities,DASHWOOD FIRE PROT,3.6446
2014,769,Alberni Rural,BV,18,S,D,3,Supportive Housing,DASHWOOD FIRE PROT,1.0413
2014,769,Alberni Rural,BV,18,S,D,4,Major Industry,DASHWOOD FIRE PROT,3.5404
2014,769,Alberni Rural,BV,18,S,D,5,Light Industry,DASHWOOD FIRE PROT,3.5404
2014,769,Alberni Rural,BV,18,S,D,6,Business and Other,DASHWOOD FIRE PROT,2.5512
2014,769,Alberni Rural,BV,18,S,D,7,Managed Forest Land,DASHWOOD FIRE PROT,3.1239
2014,769,Alberni Rural,BV,18,S,D,8,Recreation/Non-Profit,DASHWOOD FIRE PROT,1.0413
2014,769,Alberni Rural,BV,18,S,D,9,Farm,DASHWOOD FIRE PROT,1.0413
2014,769,Alberni Rural,BV,18,T,D,1,Residential,COOMBS HILLIER FIRE,0.8825
2014,769,Alberni Rural,BV,18,T,D,2,Utilities,COOMBS HILLIER FIRE,3.0888
2014,769,Alberni Rural,BV,18,T,D,3,Supportive Housing,COOMBS HILLIER FIRE,0.8825
2014,769,Alberni Rural,BV,18,T,D,4,Major Industry,COOMBS HILLIER FIRE,3.0005
2014,769,Alberni Rural,BV,18,T,D,5,Light Industry,COOMBS HILLIER FIRE,3.0005
2014,769,Alberni Rural,BV,18,T,D,6,Business and Other,COOMBS HILLIER FIRE,2.1621
2014,769,Alberni Rural,BV,18,T,D,7,Managed Forest Land,COOMBS HILLIER FIRE,2.6475
2014,769,Alberni Rural,BV,18,T,D,8,Recreation/Non-Profit,COOMBS HILLIER FIRE,0.8825
2014,769,Alberni Rural,BV,18,T,D,9,Farm,COOMBS HILLIER FIRE,0.8825
2014,769,Alberni Rural,BV,18,U,D,1,Residential,FRENCH CK VILL ST LT,0.1104
2014,769,Alberni Rural,BV,18,U,D,2,Utilities,FRENCH CK VILL ST LT,0.3864
2014,769,Alberni Rural,BV,18,U,D,3,Supportive Housing,FRENCH CK VILL ST LT,0.1104
2014,769,Alberni Rural,BV,18,U,D,4,Major Industry,FRENCH CK VILL ST LT,0.3754
2014,769,Alberni Rural,BV,18,U,D,5,Light Industry,FRENCH CK VILL ST LT,0.3754
2014,769,Alberni Rural,BV,18,U,D,6,Business and Other,FRENCH CK VILL ST LT,0.2705
2014,769,Alberni Rural,BV,18,U,D,7,Managed Forest Land,FRENCH CK VILL ST LT,0.3312
2014,769,Alberni Rural,BV,18,U,D,8,Recreation/Non-Profit,FRENCH CK VILL ST LT,0.1104
2014,769,Alberni Rural,BV,18,U,D,9,Farm,FRENCH CK VILL ST LT,0.1104
2014,769,Alberni Rural,BV,23,2,D,1,Residential,LASQUETI ISL FIRE,0.3538
2014,769,Alberni Rural,BV,23,2,D,2,Utilities,LASQUETI ISL FIRE,1.2383
2014,769,Alberni Rural,BV,23,2,D,3,Supportive Housing,LASQUETI ISL FIRE,0.3538
2014,769,Alberni Rural,BV,23,2,D,4,Major Industry,LASQUETI ISL FIRE,1.2029
2014,769,Alberni Rural,BV,23,2,D,5,Light Industry,LASQUETI ISL FIRE,1.2029
2014,769,Alberni Rural,BV,23,2,D,6,Business and Other,LASQUETI ISL FIRE,0.8668
2014,769,Alberni Rural,BV,23,2,D,7,Managed Forest Land,LASQUETI ISL FIRE,1.0614
2014,769,Alberni Rural,BV,23,2,D,8,Recreation/Non-Profit,LASQUETI ISL FIRE,0.3538
2014,769,Alberni Rural,BV,23,2,D,9,Farm,LASQUETI ISL FIRE,0.3538
2014,769,Alberni Rural,BY,18,C,D,1,Residential,POLICE TAX,0.1757
2014,769,Alberni Rural,BY,18,C,D,2,Utilities,POLICE TAX,0.6149
2014,769,Alberni Rural,BY,18,C,D,3,Supportive Housing,POLICE TAX,0.1
2014,769,Alberni Rural,BY,18,C,D,4,Major Industry,POLICE TAX,0.5974
2014,769,Alberni Rural,BY,18,C,D,5,Light Industry,POLICE TAX,0.5974
2014,769,Alberni Rural,BY,18,C,D,6,Business and Other,POLICE TAX,0.4305
2014,769,Alberni Rural,BY,18,C,D,7,Managed Forest Land,POLICE TAX,0.5271
2014,769,Alberni Rural,BY,18,C,D,8,Recreation/Non-Profit,POLICE TAX,0.1757
2014,769,Alberni Rural,BY,18,C,D,9,Farm,POLICE TAX,0.1757
2014,769,Alberni Rural,BY,18,E,D,1,Residential,POLICE TAX,0.1183
2014,769,Alberni Rural,BY,18,E,D,2,Utilities,POLICE TAX,0.4141
2014,769,Alberni Rural,BY,18,E,D,3,Supportive Housing,POLICE TAX,0.1
2014,769,Alberni Rural,BY,18,E,D,4,Major Industry,POLICE TAX,0.4023
2014,769,Alberni Rural,BY,18,E,D,5,Light Industry,POLICE TAX,0.4023
2014,769,Alberni Rural,BY,18,E,D,6,Business and Other,POLICE TAX,0.2899
2014,769,Alberni Rural,BY,18,E,D,7,Managed Forest Land,POLICE TAX,0.355
2014,769,Alberni Rural,BY,18,E,D,8,Recreation/Non-Profit,POLICE TAX,0.1183
2014,769,Alberni Rural,BY,18,E,D,9,Farm,POLICE TAX,0.1183
2014,769,Alberni Rural,BY,18,F,D,1,Residential,POLICE TAX,0.2323
2014,769,Alberni Rural,BY,18,F,D,2,Utilities,POLICE TAX,0.8129
2014,769,Alberni Rural,BY,18,F,D,3,Supportive Housing,POLICE TAX,0.1
2014,769,Alberni Rural,BY,18,F,D,4,Major Industry,POLICE TAX,0.7897
2014,769,Alberni Rural,BY,18,F,D,5,Light Industry,POLICE TAX,0.7897
2014,769,Alberni Rural,BY,18,F,D,6,Business and Other,POLICE TAX,0.569
2014,769,Alberni Rural,BY,18,F,D,7,Managed Forest Land,POLICE TAX,0.6968
2014,769,Alberni Rural,BY,18,F,D,8,Recreation/Non-Profit,POLICE TAX,0.2323
2014,769,Alberni Rural,BY,18,F,D,9,Farm,POLICE TAX,0.2323
2014,769,Alberni Rural,BY,18,G,D,1,Residential,POLICE TAX,0.1559
2014,769,Alberni Rural,BY,18,G,D,2,Utilities,POLICE TAX,0.5455
2014,769,Alberni Rural,BY,18,G,D,3,Supportive Housing,POLICE TAX,0.1
2014,769,Alberni Rural,BY,18,G,D,4,Major Industry,POLICE TAX,0.5299
2014,769,Alberni Rural,BY,18,G,D,5,Light Industry,POLICE TAX,0.5299
2014,769,Alberni Rural,BY,18,G,D,6,Business and Other,POLICE TAX,0.3819
2014,769,Alberni Rural,BY,18,G,D,7,Managed Forest Land,POLICE TAX,0.4676
2014,769,Alberni Rural,BY,18,G,D,8,Recreation/Non-Profit,POLICE TAX,0.1559
2014,769,Alberni Rural,BY,18,G,D,9,Farm,POLICE TAX,0.1559
2014,769,Alberni Rural,BY,18,H,D,1,Residential,POLICE TAX,0.141
2014,769,Alberni Rural,BY,18,H,D,2,Utilities,POLICE TAX,0.4936
2014,769,Alberni Rural,BY,18,H,D,3,Supportive Housing,POLICE TAX,0.1
2014,769,Alberni Rural,BY,18,H,D,4,Major Industry,POLICE TAX,0.4795
2014,769,Alberni Rural,BY,18,H,D,5,Light Industry,POLICE TAX,0.4795
2014,769,Alberni Rural,BY,18,H,D,6,Business and Other,POLICE TAX,0.3455
2014,769,Alberni Rural,BY,18,H,D,7,Managed Forest Land,POLICE TAX,0.4231
2014,769,Alberni Rural,BY,18,H,D,8,Recreation/Non-Profit,POLICE TAX,0.141
2014,769,Alberni Rural,BY,18,H,D,9,Farm,POLICE TAX,0.141
2014,769,Alberni Rural,BY,23,E,D,1,Residential,POLICE TAX,0.1185
2014,769,Alberni Rural,BY,23,E,D,2,Utilities,POLICE TAX,0.4147
2014,769,Alberni Rural,BY,23,E,D,3,Supportive Housing,POLICE TAX,0.1
2014,769,Alberni Rural,BY,23,E,D,4,Major Industry,POLICE TAX,0.4029
2014,769,Alberni Rural,BY,23,E,D,5,Light Industry,POLICE TAX,0.4029
2014,769,Alberni Rural,BY,23,E,D,6,Business and Other,POLICE TAX,0.2903
2014,769,Alberni Rural,BY,23,E,D,7,Managed Forest Land,POLICE TAX,0.3555
2014,769,Alberni Rural,BY,23,E,D,8,Recreation/Non-Profit,POLICE TAX,0.1185
2014,769,Alberni Rural,BY,23,E,D,9,Farm,POLICE TAX,0.1185
2014,770,Alberni Rural,AA,,G,A,1,Residential,GEN RESIDENTIAL,0.56
2014,770,Alberni Rural,AA,,G,A,2,Utilities,GEN UTILITIES,3.82
2014,770,Alberni Rural,AA,,G,A,3,Supportive Housing,GEN SUPPORTIVE HSNG,0.1
2014,770,Alberni Rural,AA,,G,A,4,Major Industry,GEN MAJOR INDUSTRY,5.34
2014,770,Alberni Rural,AA,,G,A,5,Light Industry,GEN LIGHT INDUSTRY,2.91
2014,770,Alberni Rural,AA,,G,A,6,Business and Other,GEN BUSINESS/OTHER,2.91
2014,770,Alberni Rural,AA,,G,A,7,Managed Forest Land,GEN MANAGED FOR.,0.56
2014,770,Alberni Rural,AA,,G,A,8,Recreation/Non-Profit,GEN RECN/NON-PROFIT,0.94
2014,770,Alberni Rural,AA,,G,A,9,Farm,GEN FARM,0.52
2014,770,Alberni Rural,AB,70,S,S,1,Residential,SCH RESIDENTIAL,2.6596
2014,770,Alberni Rural,AB,70,S,S,2,Utilities,SCH UTILITIES,13.6
2014,770,Alberni Rural,AB,70,S,S,3,Supportive Housing,SCH SUSTAIN HOUSING,0.1
2014,770,Alberni Rural,AB,70,S,S,4,Major Industry,SCH MAJOR INDUSTRY,6
2014,770,Alberni Rural,AB,70,S,S,5,Light Industry,SCH LIGHT INDUSTRY,6
2014,770,Alberni Rural,AB,70,S,S,6,Business and Other,SCH BUSINESS/OTHER,6
2014,770,Alberni Rural,AB,70,S,S,7,Managed Forest Land,SCH MANAGED FOREST,2.4
2014,770,Alberni Rural,AB,70,S,S,8,Recreation/Non-Profit,SCH RECN/NON-PROFIT,3.4
2014,770,Alberni Rural,AB,70,S,S,9,Farm,SCH FARM,6.9
2014,770,Alberni Rural,AC,01,I,D,1,Residential,BC ASSESSMENT,0.0619
2014,770,Alberni Rural,AC,01,I,D,2,Utilities,BC ASSESSMENT,0.5115
2014,770,Alberni Rural,AC,01,I,D,4,Major Industry,BC ASSESSMENT,0.5115
2014,770,Alberni Rural,AC,01,I,D,5,Light Industry,BC ASSESSMENT,0.1755
2014,770,Alberni Rural,AC,01,I,D,6,Business and Other,BC ASSESSMENT,0.1755
2014,770,Alberni Rural,AC,01,I,D,7,Managed Forest Land,BC ASSESSMENT,0.3616
2014,770,Alberni Rural,AC,01,I,D,8,Recreation/Non-Profit,BC ASSESSMENT,0.0619
2014,770,Alberni Rural,AC,01,I,D,9,Farm,BC ASSESSMENT,0.0619
2014,770,Alberni Rural,AC,01,M,D,1,Residential,MUNICIPAL FINANCE,0.0002
2014,770,Alberni Rural,AC,01,M,D,2,Utilities,MUNICIPAL FINANCE,0.0007
2014,770,Alberni Rural,AC,01,M,D,3,Supportive Housing,MUNICIPAL FINANCE,0.0002
2014,770,Alberni Rural,AC,01,M,D,4,Major Industry,MUNICIPAL FINANCE,0.0007
2014,770,Alberni Rural,AC,01,M,D,5,Light Industry,MUNICIPAL FINANCE,0.0007
2014,770,Alberni Rural,AC,01,M,D,6,Business and Other,MUNICIPAL FINANCE,0.0005
2014,770,Alberni Rural,AC,01,M,D,7,Managed Forest Land,MUNICIPAL FINANCE,0.0006
2014,770,Alberni Rural,AC,01,M,D,8,Recreation/Non-Profit,MUNICIPAL FINANCE,0.0002
2014,770,Alberni Rural,AC,01,M,D,9,Farm,MUNICIPAL FINANCE,0.0002
2014,770,Alberni Rural,AC,31,E,D,1,Residential,ALBERNI-CLAYOQ HOSP,0.354
2014,770,Alberni Rural,AC,31,E,D,2,Utilities,ALBERNI-CLAYOQ HOSP,1.239
2014,770,Alberni Rural,AC,31,E,D,3,Supportive Housing,ALBERNI-CLAYOQ HOSP,0.354
2014,770,Alberni Rural,AC,31,E,D,4,Major Industry,ALBERNI-CLAYOQ HOSP,1.2036
2014,770,Alberni Rural,AC,31,E,D,5,Light Industry,ALBERNI-CLAYOQ HOSP,1.2036
2014,770,Alberni Rural,AC,31,E,D,6,Business and Other,ALBERNI-CLAYOQ HOSP,0.8673
2014,770,Alberni Rural,AC,31,E,D,7,Managed Forest Land,ALBERNI-CLAYOQ HOSP,1.062
2014,770,Alberni Rural,AC,31,E,D,8,Recreation/Non-Profit,ALBERNI-CLAYOQ HOSP,0.354
2014,770,Alberni Rural,AC,31,E,D,9,Farm,ALBERNI-CLAYOQ HOSP,0.354
2014,770,Alberni Rural,BE,01,A,D,1,Residential,A ALBERNI CLAYOQUOT,1.1679
2014,770,Alberni Rural,BE,01,A,D,2,Utilities,A ALBERNI CLAYOQUOT,4.0877
2014,770,Alberni Rural,BE,01,A,D,3,Supportive Housing,A ALBERNI CLAYOQUOT,1.1679
2014,770,Alberni Rural,BE,01,A,D,4,Major Industry,A ALBERNI CLAYOQUOT,3.9709
2014,770,Alberni Rural,BE,01,A,D,5,Light Industry,A ALBERNI CLAYOQUOT,3.9709
2014,770,Alberni Rural,BE,01,A,D,6,Business and Other,A ALBERNI CLAYOQUOT,2.8614
2014,770,Alberni Rural,BE,01,A,D,7,Managed Forest Land,A ALBERNI CLAYOQUOT,3.5037
2014,770,Alberni Rural,BE,01,A,D,8,Recreation/Non-Profit,A ALBERNI CLAYOQUOT,1.1679
2014,770,Alberni Rural,BE,01,A,D,9,Farm,A ALBERNI CLAYOQUOT,1.1679
2014,770,Alberni Rural,BE,01,B,D,1,Residential,B ALBERNI CLAYOQUOT,0.7938
2014,770,Alberni Rural,BE,01,B,D,2,Utilities,B ALBERNI CLAYOQUOT,2.7783
2014,770,Alberni Rural,BE,01,B,D,3,Supportive Housing,B ALBERNI CLAYOQUOT,0.7938
2014,770,Alberni Rural,BE,01,B,D,4,Major Industry,B ALBERNI CLAYOQUOT,2.6989
2014,770,Alberni Rural,BE,01,B,D,5,Light Industry,B ALBERNI CLAYOQUOT,2.6989
2014,770,Alberni Rural,BE,01,B,D,6,Business and Other,B ALBERNI CLAYOQUOT,1.9448
2014,770,Alberni Rural,BE,01,B,D,7,Managed Forest Land,B ALBERNI CLAYOQUOT,2.3814
2014,770,Alberni Rural,BE,01,B,D,8,Recreation/Non-Profit,B ALBERNI CLAYOQUOT,0.7938
2014,770,Alberni Rural,BE,01,B,D,9,Farm,B ALBERNI CLAYOQUOT,0.7938
2014,770,Alberni Rural,BE,01,C,D,1,Residential,C ALBERNI CLAYOQUOT,0.8615
2014,770,Alberni Rural,BE,01,C,D,2,Utilities,C ALBERNI CLAYOQUOT,3.0153
2014,770,Alberni Rural,BE,01,C,D,3,Supportive Housing,C ALBERNI CLAYOQUOT,0.8615
2014,770,Alberni Rural,BE,01,C,D,4,Major Industry,C ALBERNI CLAYOQUOT,2.9291
2014,770,Alberni Rural,BE,01,C,D,5,Light Industry,C ALBERNI CLAYOQUOT,2.9291
2014,770,Alberni Rural,BE,01,C,D,6,Business and Other,C ALBERNI CLAYOQUOT,2.1107
2014,770,Alberni Rural,BE,01,C,D,7,Managed Forest Land,C ALBERNI CLAYOQUOT,2.5845
2014,770,Alberni Rural,BE,01,C,D,8,Recreation/Non-Profit,C ALBERNI CLAYOQUOT,0.8615
2014,770,Alberni Rural,BE,01,C,D,9,Farm,C ALBERNI CLAYOQUOT,0.8615
2014,770,Alberni Rural,BE,01,D,D,1,Residential,D ALBERNI CLAYOQUOT,0.8377
2014,770,Alberni Rural,BE,01,D,D,2,Utilities,D ALBERNI CLAYOQUOT,2.932
2014,770,Alberni Rural,BE,01,D,D,3,Supportive Housing,D ALBERNI CLAYOQUOT,0.8377
2014,770,Alberni Rural,BE,01,D,D,4,Major Industry,D ALBERNI CLAYOQUOT,2.8482
2014,770,Alberni Rural,BE,01,D,D,5,Light Industry,D ALBERNI CLAYOQUOT,2.8482
2014,770,Alberni Rural,BE,01,D,D,6,Business and Other,D ALBERNI CLAYOQUOT,2.0524
2014,770,Alberni Rural,BE,01,D,D,7,Managed Forest Land,D ALBERNI CLAYOQUOT,2.5131
2014,770,Alberni Rural,BE,01,D,D,8,Recreation/Non-Profit,D ALBERNI CLAYOQUOT,0.8377
2014,770,Alberni Rural,BE,01,D,D,9,Farm,D ALBERNI CLAYOQUOT,0.8377
2014,770,Alberni Rural,BE,01,E,D,1,Residential,E ALBERNI CLAYOQUOT,0.9276
2014,770,Alberni Rural,BE,01,E,D,2,Utilities,E ALBERNI CLAYOQUOT,3.2466
2014,770,Alberni Rural,BE,01,E,D,3,Supportive Housing,E ALBERNI CLAYOQUOT,0.9276
2014,770,Alberni Rural,BE,01,E,D,4,Major Industry,E ALBERNI CLAYOQUOT,3.1538
2014,770,Alberni Rural,BE,01,E,D,5,Light Industry,E ALBERNI CLAYOQUOT,3.1538
2014,770,Alberni Rural,BE,01,E,D,6,Business and Other,E ALBERNI CLAYOQUOT,2.2726
2014,770,Alberni Rural,BE,01,E,D,7,Managed Forest Land,E ALBERNI CLAYOQUOT,2.7828
2014,770,Alberni Rural,BE,01,E,D,8,Recreation/Non-Profit,E ALBERNI CLAYOQUOT,0.9276
2014,770,Alberni Rural,BE,01,E,D,9,Farm,E ALBERNI CLAYOQUOT,0.9276
2014,770,Alberni Rural,BE,01,F,D,1,Residential,F ALBERNI CLAYOQUOT,0.9513
2014,770,Alberni Rural,BE,01,F,D,2,Utilities,F ALBERNI CLAYOQUOT,3.3296
2014,770,Alberni Rural,BE,01,F,D,3,Supportive Housing,F ALBERNI CLAYOQUOT,0.9513
2014,770,Alberni Rural,BE,01,F,D,4,Major Industry,F ALBERNI CLAYOQUOT,3.2344
2014,770,Alberni Rural,BE,01,F,D,5,Light Industry,F ALBERNI CLAYOQUOT,3.2344
2014,770,Alberni Rural,BE,01,F,D,6,Business and Other,F ALBERNI CLAYOQUOT,2.3307
2014,770,Alberni Rural,BE,01,F,D,7,Managed Forest Land,F ALBERNI CLAYOQUOT,2.8539
2014,770,Alberni Rural,BE,01,F,D,8,Recreation/Non-Profit,F ALBERNI CLAYOQUOT,0.9513
2014,770,Alberni Rural,BE,01,F,D,9,Farm,F ALBERNI CLAYOQUOT,0.9513
2014,770,Alberni Rural,BI,,B,D,1,Residential,CHERRY CREEK FIRE ID,1.0916
2014,770,Alberni Rural,BI,,B,D,2,Utilities,CHERRY CREEK FIRE ID,3.8206
2014,770,Alberni Rural,BI,,B,D,3,Supportive Housing,CHERRY CREEK FIRE ID,1.0916
2014,770,Alberni Rural,BI,,B,D,4,Major Industry,CHERRY CREEK FIRE ID,3.7114
2014,770,Alberni Rural,BI,,B,D,5,Light Industry,CHERRY CREEK FIRE ID,3.7114
2014,770,Alberni Rural,BI,,B,D,6,Business and Other,CHERRY CREEK FIRE ID,2.6744
2014,770,Alberni Rural,BI,,B,D,7,Managed Forest Land,CHERRY CREEK FIRE ID,3.2748
2014,770,Alberni Rural,BI,,B,D,8,Recreation/Non-Profit,CHERRY CREEK FIRE ID,1.0916
2014,770,Alberni Rural,BI,,B,D,9,Farm,CHERRY CREEK FIRE ID,1.0916
2014,770,Alberni Rural,BS,01,A,D,1,Residential,BAMFIELD FIRE & PARK,0.9839
2014,770,Alberni Rural,BS,01,A,D,2,Utilities,BAMFIELD FIRE & PARK,3.4437
2014,770,Alberni Rural,BS,01,A,D,3,Supportive Housing,BAMFIELD FIRE & PARK,0.9839
2014,770,Alberni Rural,BS,01,A,D,4,Major Industry,BAMFIELD FIRE & PARK,3.3453
2014,770,Alberni Rural,BS,01,A,D,5,Light Industry,BAMFIELD FIRE & PARK,3.3453
2014,770,Alberni Rural,BS,01,A,D,6,Business and Other,BAMFIELD FIRE & PARK,2.4106
2014,770,Alberni Rural,BS,01,A,D,7,Managed Forest Land,BAMFIELD FIRE & PARK,2.9517
2014,770,Alberni Rural,BS,01,A,D,8,Recreation/Non-Profit,BAMFIELD FIRE & PARK,0.9839
2014,770,Alberni Rural,BS,01,A,D,9,Farm,BAMFIELD FIRE & PARK,0.9839
2014,770,Alberni Rural,BS,01,F,D,1,Residential,SOUTH LONG BCH FIRE,0.4129
2014,770,Alberni Rural,BS,01,F,D,2,Utilities,SOUTH LONG BCH FIRE,1.4452
2014,770,Alberni Rural,BS,01,F,D,3,Supportive Housing,SOUTH LONG BCH FIRE,0.4129
2014,770,Alberni Rural,BS,01,F,D,4,Major Industry,SOUTH LONG BCH FIRE,1.4039
2014,770,Alberni Rural,BS,01,F,D,5,Light Industry,SOUTH LONG BCH FIRE,1.4039
2014,770,Alberni Rural,BS,01,F,D,6,Business and Other,SOUTH LONG BCH FIRE,1.0116
2014,770,Alberni Rural,BS,01,F,D,7,Managed Forest Land,SOUTH LONG BCH FIRE,1.2387
2014,770,Alberni Rural,BS,01,F,D,8,Recreation/Non-Profit,SOUTH LONG BCH FIRE,0.4129
2014,770,Alberni Rural,BS,01,F,D,9,Farm,SOUTH LONG BCH FIRE,0.4129
2014,770,Alberni Rural,BS,01,G,D,1,Residential,SOUTH LONG BCH ST LT,0.0244
2014,770,Alberni Rural,BS,01,G,D,2,Utilities,SOUTH LONG BCH ST LT,0.0854
2014,770,Alberni Rural,BS,01,G,D,3,Supportive Housing,SOUTH LONG BCH ST LT,0.0244
2014,770,Alberni Rural,BS,01,G,D,4,Major Industry,SOUTH LONG BCH ST LT,0.083
2014,770,Alberni Rural,BS,01,G,D,5,Light Industry,SOUTH LONG BCH ST LT,0.083
2014,770,Alberni Rural,BS,01,G,D,6,Business and Other,SOUTH LONG BCH ST LT,0.0598
2014,770,Alberni Rural,BS,01,G,D,7,Managed Forest Land,SOUTH LONG BCH ST LT,0.0732
2014,770,Alberni Rural,BS,01,G,D,8,Recreation/Non-Profit,SOUTH LONG BCH ST LT,0.0244
2014,770,Alberni Rural,BS,01,G,D,9,Farm,SOUTH LONG BCH ST LT,0.0244
2014,770,Alberni Rural,BV,01,A,D,1,Residential,GRANVILLE RD FIRE,0.7936
2014,770,Alberni Rural,BV,01,A,D,2,Utilities,GRANVILLE RD FIRE,2.7776
2014,770,Alberni Rural,BV,01,A,D,3,Supportive Housing,GRANVILLE RD FIRE,0.7936
2014,770,Alberni Rural,BV,01,A,D,4,Major Industry,GRANVILLE RD FIRE,2.6982
2014,770,Alberni Rural,BV,01,A,D,5,Light Industry,GRANVILLE RD FIRE,2.6982
2014,770,Alberni Rural,BV,01,A,D,6,Business and Other,GRANVILLE RD FIRE,1.9443
2014,770,Alberni Rural,BV,01,A,D,7,Managed Forest Land,GRANVILLE RD FIRE,2.3808
2014,770,Alberni Rural,BV,01,A,D,8,Recreation/Non-Profit,GRANVILLE RD FIRE,0.7936
2014,770,Alberni Rural,BV,01,A,D,9,Farm,GRANVILLE RD FIRE,0.7936
2014,770,Alberni Rural,BV,01,C,D,1,Residential,ARVAY RD ST LIGHTING,0.3527
2014,770,Alberni Rural,BV,01,C,D,2,Utilities,ARVAY RD ST LIGHTING,1.2345
2014,770,Alberni Rural,BV,01,C,D,3,Supportive Housing,ARVAY RD ST LIGHTING,0.3527
2014,770,Alberni Rural,BV,01,C,D,4,Major Industry,ARVAY RD ST LIGHTING,1.1992
2014,770,Alberni Rural,BV,01,C,D,5,Light Industry,ARVAY RD ST LIGHTING,1.1992
2014,770,Alberni Rural,BV,01,C,D,6,Business and Other,ARVAY RD ST LIGHTING,0.8641
2014,770,Alberni Rural,BV,01,C,D,7,Managed Forest Land,ARVAY RD ST LIGHTING,1.0581
2014,770,Alberni Rural,BV,01,C,D,8,Recreation/Non-Profit,ARVAY RD ST LIGHTING,0.3527
2014,770,Alberni Rural,BV,01,C,D,9,Farm,ARVAY RD ST LIGHTING,0.3527
2014,770,Alberni Rural,BV,01,E,D,1,Residential,SPROAT LK FIRE/PARK,0.5835
2014,770,Alberni Rural,BV,01,E,D,2,Utilities,SPROAT LK FIRE/PARK,2.0423
2014,770,Alberni Rural,BV,01,E,D,3,Supportive Housing,SPROAT LK FIRE/PARK,0.5835
2014,770,Alberni Rural,BV,01,E,D,4,Major Industry,SPROAT LK FIRE/PARK,1.9839
2014,770,Alberni Rural,BV,01,E,D,5,Light Industry,SPROAT LK FIRE/PARK,1.9839
2014,770,Alberni Rural,BV,01,E,D,6,Business and Other,SPROAT LK FIRE/PARK,1.4296
2014,770,Alberni Rural,BV,01,E,D,7,Managed Forest Land,SPROAT LK FIRE/PARK,1.7505
2014,770,Alberni Rural,BV,01,E,D,8,Recreation/Non-Profit,SPROAT LK FIRE/PARK,0.5835
2014,770,Alberni Rural,BV,01,E,D,9,Farm,SPROAT LK FIRE/PARK,0.5835
2014,770,Alberni Rural,BV,01,H,D,1,Residential,MOUNT RANCH RD FIRE,0.7938
2014,770,Alberni Rural,BV,01,H,D,2,Utilities,MOUNT RANCH RD FIRE,2.7783
